,ISU,GENDER,DATE_BIRTH,ST_YEAR,SEMESTER,DISC_ID,MAIN_PLAN,TYPE_NAME,MARK
257,7974260040688792724,М,1957,2019/2020,3.0,4512374046740570946,10681753568606010416,Экзамен,3.0
258,7974260040688792724,М,1957,2019/2020,3.0,4512374046740570946,4618577268246216255,Экзамен,3.809523809523809
259,7974260040688792724,М,1957,2020/2021,4.0,3349554631096550219,15549593930983347116,Экзамен,3.696969696969697
260,7974260040688792724,М,1957,2020/2021,4.0,3349554631096550219,2580376221820191753,Экзамен,4.1
261,7974260040688792724,М,1957,2020/2021,4.0,18179989018279378066,12802389387899367182,Экзамен,4.111111111111111
262,7974260040688792724,М,1957,2020/2021,4.0,18179989018279378066,7130526432801337743,Экзамен,3.6666666666666665
263,9991841865916721921,М,1939,2019/2020,3.0,9782392627161883239,12560046016913273528,Экзамен,4.857142857142857
264,9991841865916721921,М,1939,2019/2020,3.0,9782392627161883239,13732214739730995501,Экзамен,4.0
265,9991841865916721921,М,1939,2019/2020,3.0,9782392627161883239,5328810178737643245,Экзамен,4.411764705882353
266,9991841865916721921,М,1939,2020/2021,3.0,9782392627161883239,10913539923776105000,Экзамен,4.538461538461538
267,9991841865916721921,М,1939,2020/2021,3.0,9782392627161883239,18088832473350900077,Экзамен,4.6875
268,9991841865916721921,М,1939,2019/2020,3.0,4006312344515509674,12005014290413026222,Экзамен,4.866666666666666
269,9991841865916721921,М,1939,2020/2021,5.0,8860283440195903779,5328810178737643245,Экзамен,4.714285714285714
270,9991841865916721921,М,1939,2020/2021,5.0,8860283440195903779,13732214739730995501,Экзамен,4.0
271,737578378707214081,М,1953,2020/2021,3.0,11780410418462562766,15205345225617148514,Зачет,
272,737578378707214081,М,1953,2020/2021,3.0,11780410418462562766,10080731777079285074,Зачет,
273,737578378707214081,М,1953,2020/2021,3.0,11780410418462562766,1959684331878544858,Зачет,
274,737578378707214081,М,1953,2020/2021,3.0,11780410418462562766,15970149812698605927,Зачет,
275,737578378707214081,М,1953,2020/2021,3.0,11780410418462562766,2516887713846954209,Зачет,
276,737578378707214081,М,1953,2020/2021,3.0,11780410418462562766,7966496951094781313,Зачет,
277,737578378707214081,М,1953,2020/2021,3.0,11780410418462562766,8245777510924300282,Зачет,
278,737578378707214081,М,1953,2020/2021,3.0,11780410418462562766,3565092471695652870,Зачет,
279,737578378707214081,М,1953,2020/2021,3.0,11780410418462562766,17612328442276550730,Зачет,
280,737578378707214081,М,1953,2020/2021,3.0,11780410418462562766,10572588772961100256,Зачет,
281,737578378707214081,М,1953,2020/2021,3.0,11780410418462562766,13824106672355427888,Зачет,
282,737578378707214081,М,1953,2019/2020,4.0,4389240870756617591,15803397244579105871,Зачет,
283,737578378707214081,М,1953,2019/2020,4.0,4389240870756617591,13732214739730995501,Зачет,
284,737578378707214081,М,1953,2019/2020,4.0,4389240870756617591,2706752985219858469,Зачет,
285,737578378707214081,М,1953,2019/2020,4.0,4389240870756617591,5328810178737643245,Зачет,
286,737578378707214081,М,1953,2019/2020,3.0,4389240870756617591,4969477580156330720,Зачет,
287,737578378707214081,М,1953,2019/2020,3.0,4389240870756617591,4352635255996225715,Зачет,
288,737578378707214081,М,1953,2019/2020,3.0,4389240870756617591,13019929768422386211,Зачет,
289,737578378707214081,М,1953,2019/2020,3.0,4389240870756617591,6109444872767872868,Зачет,
290,737578378707214081,М,1953,2019/2020,3.0,4389240870756617591,1735447964736427415,Зачет,
291,737578378707214081,М,1953,2019/2020,3.0,4389240870756617591,11601735065314202486,Зачет,
292,14647797109739461042,М,1964,2018/2019,2.0,6520745124346209467,12612448798936427967,Экзамен,4.0
293,14647797109739461042,М,1964,2018/2019,2.0,6520745124346209467,10063135663229342125,Экзамен,3.764705882352941
294,14647797109739461042,М,1964,2018/2019,2.0,6520745124346209467,10681753568606010416,Экзамен,3.2666666666666666
295,14647797109739461042,М,1964,2018/2019,2.0,6520745124346209467,4618577268246216255,Экзамен,4.032258064516129
296,14647797109739461042,М,1964,2018/2019,2.0,6520745124346209467,8119954803121849123,Экзамен,4.071428571428571
297,14647797109739461042,М,1964,2018/2019,2.0,6520745124346209467,877609981233165702,Экзамен,4.276923076923077
298,14647797109739461042,М,1964,2018/2019,1.0,6520745124346209467,6109444872767872868,Экзамен,4.242105263157895
299,14647797109739461042,М,1964,2018/2019,1.0,6520745124346209467,11623170453297887849,Экзамен,4.145833333333333
300,1142444117758455394,Ж,1954,2018/2019,2.0,2933513923691120044,15677186864613149590,Зачет,
301,1142444117758455394,Ж,1954,2018/2019,2.0,2933513923691120044,877609981233165702,Зачет,
302,1142444117758455394,Ж,1954,2019/2020,2.0,2933513923691120044,17831658247099493233,Зачет,
303,16595357789233091683,М,1934,2018/2019,2.0,6363338426196305322,12612448798936427967,Экзамен,4.4
304,16595357789233091683,М,1934,2018/2019,1.0,6363338426196305322,12612448798936427967,Зачет,
305,13740252003087403508,М,1962,2020/2021,2.0,15995345565423672793,11537816928867622181,Экзамен,3.0
306,13740252003087403508,М,1962,2020/2021,2.0,15995345565423672793,7388730471848906305,Экзамен,3.6
307,13740252003087403508,М,1962,2020/2021,1.0,15995345565423672793,7388730471848906305,Зачет,
308,13740252003087403508,М,1962,2020/2021,6.0,2602510023723886060,1735447964736427415,Экзамен,4.2
309,13740252003087403508,М,1962,2020/2021,6.0,4750396962149422806,11623170453297887849,Дифференцированный зачет,3.9047619047619047
310,7444105627845516012,Ж,1972,2018/2019,1.0,10019954469327324659,13853157285610124152,Экзамен,3.431034482758621
311,7444105627845516012,Ж,1972,2018/2019,2.0,17190393298741744830,13853157285610124152,Экзамен,3.404255319148936
312,7444105627845516012,Ж,1972,2019/2020,2.0,15928206039781824216,17612328442276550730,Дифференцированный зачет,3.333333333333333
313,7444105627845516012,Ж,1972,2020/2021,2.0,15928206039781824216,5283359639739198,Дифференцированный зачет,3.14
314,7444105627845516012,Ж,1972,2018/2019,1.0,1891257564832756647,13853157285610124152,Зачет,
315,3536591057520059320,М,1981,2018/2019,1.0,3974502934019510056,12583935990411924420,Экзамен,4.036199095022624
316,3536591057520059320,М,1981,2018/2019,2.0,899002476525579942,12583935990411924420,Дифференцированный зачет,3.693989071038252
317,3536591057520059320,М,1981,2018/2019,1.0,899002476525579942,12583935990411924420,Дифференцированный зачет,3.9330143540669855
318,3536591057520059320,М,1981,2020/2021,2.0,899002476525579942,1374772077571893125,Дифференцированный зачет,3.37125748502994
319,3536591057520059320,М,1981,2020/2021,1.0,899002476525579942,1374772077571893125,Дифференцированный зачет,3.3768115942028984
320,3536591057520059320,М,1981,2019/2020,2.0,2182709087296222240,10782470634773039372,Экзамен,3.4510869565217392
321,3536591057520059320,М,1981,2019/2020,1.0,2182709087296222240,10782470634773039372,Зачет,
322,3536591057520059320,М,1981,2019/2020,1.0,2182709087296222240,10782470634773039372,Странный зачет,3.75
323,3536591057520059320,М,1981,2019/2020,4.0,1607124926567219753,12583935990411924420,Дифференцированный зачет,3.4539473684210527
324,3536591057520059320,М,1981,2019/2020,,1607124926567219753,1486340937557991862,,
325,3536591057520059320,М,1981,2020/2021,4.0,1607124926567219753,10782470634773039372,Дифференцированный зачет,3.590062111801242
326,3536591057520059320,М,1981,2019/2020,2.0,11245166578875414649,10782470634773039372,Экзамен,3.7157894736842105
327,16311269316900167651,Ж,1980,2020/2021,5.0,6041928829242682060,4618577268246216255,Экзамен,4.05
328,16311269316900167651,Ж,1980,2020/2021,5.0,6041928829242682060,10681753568606010416,Экзамен,3.333333333333333
329,14306479862430466984,М,1959,2018/2019,2.0,17190393298741744830,16219543663792592790,Экзамен,3.971428571428572
330,14306479862430466984,М,1959,2019/2020,2.0,15928206039781824216,1959684331878544858,Дифференцированный зачет,3.857142857142857
331,14306479862430466984,М,1959,2020/2021,2.0,15928206039781824216,8112094304307140942,Дифференцированный зачет,3.866666666666666
332,14306479862430466984,М,1959,2020/2021,6.0,4135639914800392766,16219543663792592790,Зачет,
333,14306479862430466984,М,1959,2020/2021,6.0,11782771564827293967,16219543663792592790,Экзамен,3.923076923076923
334,14306479862430466984,М,1959,2020/2021,5.0,11782771564827293967,16219543663792592790,Зачет,
335,14306479862430466984,М,1959,2019/2020,3.0,17205460576332440407,16219543663792592790,Зачет,
336,14306479862430466984,М,1959,2020/2021,3.0,17205460576332440407,1959684331878544858,Зачет,
337,14306479862430466984,М,1959,2020/2021,3.0,17205460576332440407,17612328442276550730,Зачет,
338,6350424177645952668,Ж,1959,2019/2020,3.0,5884236079233080635,15820306466107805201,Экзамен,4.03125
339,6350424177645952668,Ж,1959,2019/2020,3.0,5884236079233080635,4913217172818464925,Экзамен,4.25
340,6350424177645952668,Ж,1959,2020/2021,3.0,13454004583209794886,12802389387899367182,Экзамен,4.0
341,6350424177645952668,Ж,1959,2020/2021,3.0,13454004583209794886,2580376221820191753,Экзамен,4.142857142857143
342,6350424177645952668,Ж,1959,2020/2021,3.0,13454004583209794886,4277008905584954292,Экзамен,4.488888888888889
343,7472433802336148251,М,1953,2019/2020,2.0,414360622201993003,10782470634773039372,Экзамен,3.6965174129353233
344,7472433802336148251,М,1953,2018/2019,2.0,8153436735793905987,3081038864116124328,Экзамен,4.0
345,7472433802336148251,М,1953,2018/2019,1.0,8153436735793905987,3081038864116124328,Экзамен,4.125
346,7472433802336148251,М,1953,2018/2019,2.0,11130215275216855001,4352635255996225715,Экзамен,3.69375
347,7472433802336148251,М,1953,2018/2019,1.0,11130215275216855001,4352635255996225715,Экзамен,3.574712643678161
348,7472433802336148251,М,1953,2018/2019,1.0,11130215275216855001,11623170453297887849,Экзамен,3.6145833333333335
349,7472433802336148251,М,1953,2018/2019,2.0,12220353181726736273,15820306466107805201,Экзамен,3.8780487804878048
350,7472433802336148251,М,1953,2018/2019,2.0,12220353181726736273,4913217172818464925,Экзамен,3.727272727272727
351,7472433802336148251,М,1953,2018/2019,1.0,12220353181726736273,15820306466107805201,Экзамен,3.75
352,7472433802336148251,М,1953,2018/2019,1.0,12220353181726736273,4913217172818464925,Экзамен,3.857142857142857
353,17429303811553326975,М,1984,2020/2021,5.0,9091216578705295340,1735447964736427415,Зачет,
354,17429303811553326975,М,1984,2020/2021,5.0,9091216578705295340,11601735065314202486,Зачет,
355,15793688765081830518,М,1957,2018/2019,1.0,9196448922906907815,10063135663229342125,Экзамен,4.222222222222222
356,15793688765081830518,М,1957,2018/2019,1.0,9196448922906907815,3363922121647122056,Экзамен,4.173469387755102
357,13923381712606305271,М,1950,2018/2019,2.0,8551105337920708005,1735447964736427415,Экзамен,3.8333333333333335
358,13923381712606305271,М,1950,2018/2019,2.0,8551105337920708005,11601735065314202486,Экзамен,3.731707317073171
359,13923381712606305271,М,1950,2018/2019,1.0,8551105337920708005,1735447964736427415,Зачет,
360,13923381712606305271,М,1950,2018/2019,1.0,8551105337920708005,1735447964736427415,Странный зачет,3.0
361,13923381712606305271,М,1950,2018/2019,1.0,8551105337920708005,11601735065314202486,Зачет,
362,13923381712606305271,М,1950,2018/2019,1.0,8551105337920708005,11601735065314202486,Странный зачет,4.0
363,13923381712606305271,М,1950,2019/2020,2.0,8551105337920708005,15497068133959288608,Экзамен,3.8322147651006713
364,13923381712606305271,М,1950,2019/2020,2.0,8551105337920708005,2516887713846954209,Экзамен,3.8932038834951457
365,13923381712606305271,М,1950,2019/2020,1.0,8551105337920708005,15497068133959288608,Зачет,
366,13923381712606305271,М,1950,2019/2020,1.0,8551105337920708005,2516887713846954209,Зачет,
367,13923381712606305271,М,1950,2019/2020,1.0,8551105337920708005,2516887713846954209,Странный зачет,4.0
368,13923381712606305271,М,1950,2020/2021,2.0,8551105337920708005,4833027042617058934,Экзамен,3.8072289156626495
369,13923381712606305271,М,1950,2020/2021,1.0,8551105337920708005,4833027042617058934,Зачет,
370,13923381712606305271,М,1950,2020/2021,1.0,8551105337920708005,4833027042617058934,Странный зачет,3.0
371,13923381712606305271,М,1950,2020/2021,6.0,16204906094253804177,11601735065314202486,Экзамен,3.888888888888889
372,5148425272589466002,М,1937,2020/2021,5.0,2382489182014085269,10063135663229342125,Экзамен,4.5
373,5148425272589466002,М,1937,2020/2021,5.0,2382489182014085269,8119954803121849123,Экзамен,4.0
374,5148425272589466002,М,1937,2020/2021,5.0,2382489182014085269,12612448798936427967,Экзамен,4.571428571428571
375,10754819023165010667,М,1946,2020/2021,6.0,4544250829228983437,10063135663229342125,Зачет,
376,10754819023165010667,М,1946,2019/2020,3.0,13918121092798179072,13296613252650366679,Экзамен,3.7
377,10754819023165010667,М,1946,2019/2020,3.0,13918121092798179072,3571631677927574490,Экзамен,3.8125
378,10754819023165010667,М,1946,2020/2021,3.0,13918121092798179072,15549593930983347116,Экзамен,3.8
379,10754819023165010667,М,1946,2020/2021,3.0,13918121092798179072,7130526432801337743,Экзамен,4.25
380,10754819023165010667,М,1946,2020/2021,6.0,9697501396775049755,3363922121647122056,Экзамен,4.0
381,4434141300271386162,М,1947,2019/2020,2.0,5183341625110730660,17704007319279137892,Зачет,
382,4434141300271386162,М,1947,2020/2021,2.0,5183341625110730660,17341378711746966940,Зачет,
383,4434141300271386162,М,1947,2020/2021,1.0,5183341625110730660,17341378711746966940,Зачет,
384,4434141300271386162,М,1947,2018/2019,1.0,9196448922906907815,8119954803121849123,Экзамен,4.8
