,ISU,GENDER,CITIZENSHIP,EXAM_TYPE,EXAM_SUBJECT_1,EXAM_SUBJECT_2,EXAM_SUBJECT_3,ADMITTED_EXAM_1,ADMITTED_EXAM_2,ADMITTED_EXAM_3,ADMITTED_SUBJECT_PRIZE_LEVEL,REGION_ID
174,1328064454258942290,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,83.0,91.0,ЕГЭ,1360429390938723525
175,5080600552843579326,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,94.0,83.0,ЕГЭ,7805492244297918082
176,16422120153662491398,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,100.0,67.0,ЕГЭ,9014016175298475329
177,18270334610298310238,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,70.0,66.0,91.0,ЕГЭ,4877310761925081124
178,3118096704478721301,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,70.0,86.0,ЕГЭ,11008365547173299228
179,972456906400387616,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,94.0,93.0,ЕГЭ,8410490330815802684
180,4064524055616377461,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,61.0,91.0,ЕГЭ,3499826374472820412
181,13739999946233224,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,74.0,83.0,76.0,ЕГЭ,8611857524221992249
182,3868268568642004410,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,95.0,76.0,67.0,ЕГЭ,4877310761925081124
183,16832820199551513645,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,64.0,83.0,ЕГЭ,3499826374472820412
184,3269932764922892431,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,84.0,78.0,ЕГЭ,4877310761925081124
185,10024192492500490469,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,80.0,76.0,ЕГЭ,698269158467562988
186,17828035836848185595,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,76.0,60.0,91.0,ЕГЭ,16925236604731044042
187,4461911886790152943,Ж,11309604947099574056,ВИ,70786669040476600,10540932117542805584,8388269026169219461,66.0,60.0,92.0,ЕГЭ,5087927234000983963
188,5240132676929762254,М,15923099772014565343,ВИ,70786669040476600,10540932117542805584,8388269026169219461,80.0,60.0,87.0,ЕГЭ,5087927234000983963
189,17173066333858313706,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,78.0,60.0,88.0,ЕГЭ,4877310761925081124
190,3067826344058312252,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,70.0,67.0,83.0,ЕГЭ,16416166836247151845
191,3352200961879375008,М,15923099772014565343,ВИ,70786669040476600,10540932117542805584,8388269026169219461,74.0,61.0,88.0,ЕГЭ,5087927234000983963
192,12434697627861893128,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,72.0,62.0,91.0,ЕГЭ,4877310761925081124
193,7552058974051356830,М,15923099772014565343,ВИ,70786669040476600,10540932117542805584,8388269026169219461,76.0,64.0,88.0,ЕГЭ,5087927234000983963
194,11701636521145281971,Ж,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,86.0,71.0,86.0,ЕГЭ,14816259123945808471
195,10950314107045694143,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,78.0,60.0,96.0,ЕГЭ,4877310761925081124
196,17475214688455862214,Ж,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,72.0,60.0,96.0,ЕГЭ,4877310761925081124
197,11273219797179312709,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,74.0,79.0,81.0,ЕГЭ,4877310761925081124
198,8154968322048260200,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,84.0,84.0,ЕГЭ,4877310761925081124
199,10361126426789701846,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,81.0,90.0,ЕГЭ,5707351439812748180
200,16141232732694972358,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,70.0,77.0,86.0,ЕГЭ,8027359186010888546
201,9234765681407961342,М,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,82.0,66.0,88.0,ЕГЭ,4877310761925081124
202,10605460308530883280,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,75.0,69.0,ЕГЭ,4877310761925081124
203,17719956651903500561,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,70.0,97.0,84.0,ЕГЭ,16228771858762793341
204,13815628224972064379,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,60.0,77.0,71.0,ЕГЭ,3499826374472820412
205,16032995827000786118,Ж,15601729049989747827,ЕГЭ,70786669040476600,8388269026169219461,5533732657842394915,74.0,81.0,79.0,ЕГЭ,4877310761925081124
206,8481758987292923883,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,81.0,96.0,ЕГЭ,4877310761925081124
207,6416450156978521187,Ж,11257130222546647103,ВИ,70786669040476600,5533732657842394915,8388269026169219461,78.0,67.0,94.0,ЕГЭ,5087927234000983963
208,9807014902997755867,М,11309604947099574056,ВИ,70786669040476600,5533732657842394915,8388269026169219461,100.0,100.0,100.0,ЕГЭ,5087927234000983963
209,13222905512054752978,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,62.0,75.0,82.0,ЕГЭ,12817003745140906748
210,13984595171112511017,М,15601729049989747827,ВИ,70786669040476600,5533732657842394915,8388269026169219461,72.0,84.0,94.0,ЕГЭ,4877310761925081124
211,6907898431621289331,М,2100647966528810364,ВИ,70786669040476600,11200029731125595475,8388269026169219461,62.0,73.0,65.0,ЕГЭ,5087927234000983963
212,10212413879476779051,М,2100647966528810364,ВИ,70786669040476600,14462659375807213512,8388269026169219461,60.0,70.0,87.0,ЕГЭ,5087927234000983963
213,18305518315954161793,М,2100647966528810364,ВИ,70786669040476600,14462659375807213512,8388269026169219461,61.0,67.0,84.0,ЕГЭ,5087927234000983963
214,1210625063170547457,М,2100647966528810364,ВИ,70786669040476600,14462659375807213512,8388269026169219461,66.0,74.0,85.0,ЕГЭ,5087927234000983963
215,2304746922306924989,М,2100647966528810364,ВИ,70786669040476600,14462659375807213512,8388269026169219461,61.0,60.0,64.0,ЕГЭ,5087927234000983963
216,9691119431534033849,М,2100647966528810364,ВИ,70786669040476600,14462659375807213512,8388269026169219461,60.0,60.0,70.0,ЕГЭ,5087927234000983963
217,4356634021084874566,М,2100647966528810364,ВИ,70786669040476600,14462659375807213512,8388269026169219461,78.0,67.0,88.0,ЕГЭ,5087927234000983963
218,568309851509953768,М,2100647966528810364,ВИ,70786669040476600,14462659375807213512,8388269026169219461,61.0,70.0,84.0,ЕГЭ,5087927234000983963
219,10263480445374888419,М,2100647966528810364,ВИ,70786669040476600,14462659375807213512,8388269026169219461,64.0,70.0,91.0,ЕГЭ,5087927234000983963
220,5582861801293642172,М,2100647966528810364,ВИ,11200029731125595475,8388269026169219461,14462659375807213512,84.0,62.0,60.0,ЕГЭ,5087927234000983963
221,12873872940513385035,М,2100647966528810364,ВИ,70786669040476600,14462659375807213512,8388269026169219461,66.0,60.0,74.0,ЕГЭ,5087927234000983963
222,10616809930041389534,М,2100647966528810364,ВИ,70786669040476600,14462659375807213512,8388269026169219461,68.0,61.0,65.0,ЕГЭ,5087927234000983963
223,5952724292132571777,М,2100647966528810364,ВИ,70786669040476600,14462659375807213512,8388269026169219461,66.0,67.0,67.0,ЕГЭ,5087927234000983963
224,1743639269867658729,М,2100647966528810364,ВИ,70786669040476600,14462659375807213512,8388269026169219461,74.0,67.0,66.0,ЕГЭ,5087927234000983963
225,18423239029775818096,М,2100647966528810364,ВИ,70786669040476600,14462659375807213512,8388269026169219461,70.0,64.0,89.0,ЕГЭ,5087927234000983963
226,13494557279933166855,М,2100647966528810364,ВИ,70786669040476600,5533732657842394915,8388269026169219461,74.0,0.0,83.0,ЕГЭ,5087927234000983963
227,237693538525716530,М,15923099772014565343,ВИ,11200029731125595475,8388269026169219461,14462659375807213512,62.0,82.0,60.0,ЕГЭ,5087927234000983963
228,9200112663217143584,М,2100647966528810364,ВИ,70786669040476600,11200029731125595475,8388269026169219461,60.0,63.0,64.0,ЕГЭ,5087927234000983963
229,9892814223335769800,М,16817964596589022977,ВИ,11200029731125595475,8388269026169219461,14462659375807213512,60.0,60.0,60.0,ЕГЭ,5087927234000983963
230,8628707570928160968,М,3727742847557094117,ВИ,70786669040476600,5533732657842394915,8388269026169219461,65.0,64.0,94.0,ЕГЭ,5087927234000983963
231,1504299255574159223,М,3727742847557094117,ВИ,70786669040476600,5533732657842394915,8388269026169219461,66.0,69.0,88.0,ЕГЭ,5087927234000983963
232,15792315505330203869,М,3727742847557094117,ВИ,70786669040476600,5533732657842394915,8388269026169219461,64.0,67.0,82.0,ЕГЭ,5087927234000983963
233,9483236352353293677,М,15601729049989747827,ВИ,70786669040476600,5533732657842394915,8388269026169219461,78.0,90.0,96.0,ЕГЭ,4877310761925081124
234,16880607401168961584,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,68.0,72.0,80.0,ЕГЭ,4877310761925081124
235,16648605044096998976,М,2100647966528810364,ВИ,70786669040476600,8388269026169219461,5533732657842394915,78.0,69.0,67.0,ЕГЭ,5087927234000983963
236,3575895699049340520,М,2100647966528810364,ВИ,70786669040476600,8388269026169219461,5533732657842394915,82.0,70.0,67.0,ЕГЭ,5087927234000983963
237,4070461746785020090,М,2470343558553534860,ВИ,70786669040476600,11200029731125595475,8388269026169219461,74.0,75.0,66.0,ЕГЭ,5087927234000983963
238,474961792827941834,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,72.0,83.0,ЕГЭ,4877310761925081124
239,15041886293123172911,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,74.0,73.0,88.0,ЕГЭ,4877310761925081124
240,18375615391719340975,М,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,68.0,66.0,76.0,ЕГЭ,4877310761925081124
241,13797991442262052907,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,82.0,78.0,72.0,ЕГЭ,4877310761925081124
242,17431675475149019722,М,15601729049989747827,ВИ,70786669040476600,5826293459260054492,8388269026169219461,62.0,98.0,88.0,ЕГЭ,872201316736140016
243,4127251119036378784,М,15601729049989747827,ЕГЭ,70786669040476600,8388269026169219461,5533732657842394915,84.0,83.0,72.0,ЕГЭ,13699487308698232023
244,1561716317809672404,М,15601729049989747827,ЕГЭ,70786669040476600,8388269026169219461,5533732657842394915,76.0,93.0,72.0,ЕГЭ,8552285770721582599
245,1515169183550908206,М,2100647966528810364,ВИ,70786669040476600,5533732657842394915,8388269026169219461,61.0,95.0,98.0,ЕГЭ,5087927234000983963
246,17779879049241008360,Ж,3727742847557094117,ВИ,70786669040476600,5826293459260054492,8388269026169219461,70.0,78.0,93.0,ЕГЭ,5087927234000983963
247,12879747803352560431,М,2470343558553534860,ВИ,70786669040476600,11200029731125595475,8388269026169219461,87.0,75.0,79.0,ЕГЭ,5087927234000983963
248,16174632218526451608,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,74.0,70.0,91.0,ЕГЭ,4877310761925081124
249,733572593886959836,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,99.0,97.0,88.0,ЕГЭ,1109768648583698762
250,9451645805417500497,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,98.0,91.0,88.0,ЕГЭ,1183855978477575755
251,14191077959926411927,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,83.0,76.0,ЕГЭ,4877310761925081124
252,8826390099770654542,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,83.0,73.0,ЕГЭ,6526615412229035694
253,12758003910968368558,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,72.0,81.0,ЕГЭ,4877310761925081124
254,11655434560381971049,Ж,15601729049989747827,ЕГЭ,70786669040476600,8388269026169219461,5533732657842394915,70.0,93.0,75.0,ЕГЭ,4877310761925081124
255,13703621241506130988,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,94.0,72.0,72.0,ЕГЭ,4877310761925081124
256,15435294241320856103,Ж,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,70.0,60.0,96.0,ЕГЭ,4877310761925081124
257,10320927447889971926,Ж,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,80.0,69.0,86.0,ЕГЭ,4877310761925081124
258,1713647535565930630,М,11257130222546647103,ВИ,70786669040476600,10540932117542805584,8388269026169219461,88.0,100.0,91.0,ЕГЭ,5087927234000983963
259,4000458825666575924,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,85.0,71.0,92.0,ЕГЭ,370907251208805403
260,16085613907363539114,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,78.0,89.0,76.0,ЕГЭ,14816259123945808471
261,6428328388294816218,М,15601729049989747827,ЕГЭ,70786669040476600,8388269026169219461,10540932117542805584,72.0,96.0,62.0,ЕГЭ,7485331589843791687
262,13285092336027363067,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,62.0,76.0,100.0,ЕГЭ,4877310761925081124
263,5014305712618849846,Ж,15601729049989747827,ВИ,70786669040476600,5826293459260054492,8388269026169219461,84.0,95.0,85.0,ЕГЭ,5087927234000983963
264,3244963205211640736,М,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,88.0,78.0,93.0,ЕГЭ,9081090908022044151
265,4371113776631590142,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,74.0,76.0,95.0,ЕГЭ,17119224547502736839
266,1517031958748336281,М,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,76.0,79.0,91.0,ЕГЭ,2415611341055362561
267,10698344460964420486,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,70.0,77.0,98.0,ЕГЭ,4877310761925081124
268,3558679130227329975,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,72.0,80.0,95.0,ЕГЭ,4877310761925081124
269,10492596858302041190,М,15601729049989747827,ЕГЭ,70786669040476600,8388269026169219461,5533732657842394915,92.0,100.0,83.0,ЕГЭ,8357264820811741313
270,1901406965033693700,Ж,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,80.0,84.0,98.0,ЕГЭ,13212234532599156514
271,6008889745406749811,М,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,86.0,88.0,88.0,ЕГЭ,4877310761925081124
272,9827199910703713281,Ж,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,78.0,96.0,100.0,ЕГЭ,4877310761925081124
273,10776583357099989320,Ж,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,78.0,94.0,93.0,ЕГЭ,13212234532599156514
274,912785134054940390,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,77.0,98.0,ЕГЭ,14816259123945808471
275,15078751982508294689,Ж,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,87.0,98.0,92.0,ЕГЭ,8027359186010888546
276,6670160770067390414,Ж,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,84.0,84.0,98.0,ЕГЭ,8205464320989047869
277,14280820465273823841,М,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,78.0,86.0,93.0,ЕГЭ,8205464320989047869
278,6547325334057553183,М,11257130222546647103,ВИ,70786669040476600,11200029731125595475,8388269026169219461,68.0,78.0,94.0,ЕГЭ,5087927234000983963
279,6620348481930081610,М,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,80.0,78.0,96.0,ЕГЭ,14142990472744947074
280,8696730141599517114,Ж,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,78.0,74.0,98.0,ЕГЭ,2415611341055362561
281,6095546032564667893,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,100.0,96.0,ЕГЭ,8611857524221992249
282,15905873926386911251,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,100.0,86.0,ЕГЭ,9014016175298475329
283,12049720838860105847,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,92.0,100.0,86.0,ЕГЭ,16925236604731044042
284,15617383598423026703,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,100.0,71.0,ЕГЭ,13212234532599156514
285,14699340685409984245,М,2100647966528810364,ВИ,70786669040476600,5533732657842394915,8388269026169219461,81.0,0.0,60.0,ЕГЭ,5087927234000983963
286,16987260701629138421,М,2470343558553534860,ВИ,70786669040476600,11200029731125595475,8388269026169219461,69.0,70.0,90.0,ЕГЭ,5087927234000983963
287,11424436835998581714,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,94.0,72.0,ЕГЭ,4877310761925081124
