,ISU,KURS,DATE_START,DATE_END,PRIZNAK,MAIN_PLAN
317,15954076412698052901,3,2019-05-28,2019-08-31 00:00:00,обучен,11714278387273585275
318,15954076412698052901,4,2019-09-01,2019-12-29 00:00:00,обучен,11714278387273585275
319,15954076412698052901,4,2019-12-30,2020-08-30 00:00:00,обучен,11714278387273585275
320,16165499168255765323,2,2017-09-01,2018-03-11 00:00:00,обучен,8468096058207029819
321,12157432583256970911,1,2019-09-01,2019-12-18 00:00:00,обучен,4652478461117010105
322,12157432583256970911,1,2019-12-19,2020-08-11 00:00:00,академ,4652478461117010105
323,10368816707856176514,2,2017-09-01,2018-08-31 00:00:00,обучен,6643861910338834528
324,10368816707856176514,3,2018-09-01,2018-12-24 00:00:00,обучен,6643861910338834528
325,10368816707856176514,2,2018-12-25,2019-02-03 00:00:00,отчисл,6643861910338834528
326,10368816707856176514,2,2019-02-04,2019-08-31 00:00:00,обучен,3810796995208854163
327,10368816707856176514,3,2019-09-01,2020-06-28 00:00:00,обучен,3810796995208854163
328,11381247488175550868,2,2017-09-01,2018-05-17 00:00:00,обучен,690883984074650052
329,11381247488175550868,2,2018-05-18,2018-08-31 00:00:00,отчисл,690883984074650052
330,11381247488175550868,2,2018-09-01,2018-10-07 00:00:00,обучен,1351844695490460707
331,7435209558648923572,2,2017-09-01,2017-10-29 00:00:00,обучен,8912727310231304513
332,7435209558648923572,2,2017-10-30,2018-02-04 00:00:00,отчисл,8912727310231304513
333,7435209558648923572,1,2018-02-05,2018-05-29 00:00:00,обучен,2066891352495215922
334,7435209558648923572,1,2018-05-30,2019-05-27 00:00:00,академ,2066891352495215922
335,127318867636839549,2,2017-09-01,2017-11-30 00:00:00,обучен,690883984074650052
336,15015128456258109481,2,2017-09-01,2018-08-31 00:00:00,обучен,7339789995450692692
337,15015128456258109481,3,2018-09-01,2018-10-29 00:00:00,обучен,7339789995450692692
338,15015128456258109481,3,2018-10-30,2019-08-31 00:00:00,обучен,7339789995450692692
339,15015128456258109481,4,2019-09-01,2019-12-29 00:00:00,обучен,7339789995450692692
340,15015128456258109481,4,2019-12-30,2020-08-30 00:00:00,обучен,7339789995450692692
341,7348123091263967774,2,2017-09-01,2017-10-31 00:00:00,обучен,8912727310231304513
342,7348123091263967774,2,2017-11-01,2018-02-04 00:00:00,отчисл,8912727310231304513
343,7348123091263967774,1,2018-02-05,2018-08-31 00:00:00,обучен,2066891352495215922
344,7348123091263967774,2,2018-09-01,2019-03-05 00:00:00,обучен,2066891352495215922
345,7348123091263967774,2,2019-03-06,2019-08-31 00:00:00,обучен,2066891352495215922
346,7348123091263967774,3,2019-09-01,2019-12-29 00:00:00,обучен,2066891352495215922
347,7348123091263967774,3,2019-12-30,2020-08-31 00:00:00,обучен,2066891352495215922
348,7348123091263967774,4,2020-09-01,2020-12-30 00:00:00,обучен,2066891352495215922
349,7348123091263967774,4,2020-12-31,2021-08-30 00:00:00,обучен,2066891352495215922
350,10883025618684532697,2,2017-09-01,2018-05-20 00:00:00,обучен,11714278387273585275
351,4413283781476471963,2,2017-09-01,2018-08-31 00:00:00,обучен,10694750836097034347
352,4413283781476471963,3,2018-09-01,2019-08-31 00:00:00,обучен,10694750836097034347
353,4413283781476471963,4,2019-09-01,2020-08-30 00:00:00,обучен,10694750836097034347
354,15405138686400025488,2,2017-09-01,2017-09-01 00:00:00,обучен,18214280441669731119
355,15405138686400025488,2,2017-09-02,2018-08-31 00:00:00,обучен,6502627360976124984
356,15405138686400025488,3,2018-09-01,2018-09-01 00:00:00,обучен,6502627360976124984
357,15405138686400025488,3,2018-09-02,2018-09-18 00:00:00,обучен,6502627360976124984
358,15405138686400025488,3,2018-09-19,2019-08-31 00:00:00,академ,6502627360976124984
359,15405138686400025488,3,2019-09-01,2020-08-31 00:00:00,обучен,6502627360976124984
360,15405138686400025488,4,2020-09-01,2020-12-30 00:00:00,обучен,6502627360976124984
361,15405138686400025488,4,2020-12-31,2021-08-30 00:00:00,обучен,6502627360976124984
362,4407625134503365134,2,2017-09-01,2017-10-03 00:00:00,обучен,690883984074650052
363,524860117946434466,2,2017-09-01,2017-11-08 00:00:00,обучен,8912727310231304513
364,45477507826588110,2,2017-09-01,2018-08-31 00:00:00,обучен,8912727310231304513
365,45477507826588110,3,2018-09-01,2019-04-08 00:00:00,обучен,8912727310231304513
366,45477507826588110,3,2019-04-09,2019-08-31 00:00:00,обучен,8912727310231304513
367,45477507826588110,4,2019-09-01,2019-12-29 00:00:00,обучен,8912727310231304513
368,45477507826588110,4,2019-12-30,2020-07-09 00:00:00,обучен,8912727310231304513
369,16981315008055762144,2,2017-09-01,2018-08-31 00:00:00,обучен,10694750836097034347
370,16981315008055762144,3,2018-09-01,2019-01-21 00:00:00,обучен,10694750836097034347
371,16981315008055762144,3,2019-01-22,2019-02-03 00:00:00,отчисл,10694750836097034347
372,16981315008055762144,2,2019-02-04,2019-08-31 00:00:00,обучен,3822626843564218778
373,16981315008055762144,3,2019-09-01,2020-04-19 00:00:00,обучен,3822626843564218778
374,415090771345910557,2,2017-09-01,2018-08-31 00:00:00,обучен,17246757606777073556
375,415090771345910557,3,2018-09-01,2019-08-31 00:00:00,обучен,17246757606777073556
376,415090771345910557,4,2019-09-01,2019-12-29 00:00:00,обучен,17246757606777073556
377,415090771345910557,4,2019-12-30,2020-07-10 00:00:00,обучен,17246757606777073556
378,415090771345910557,4,2020-07-11,2021-06-03 00:00:00,отчисл,17246757606777073556
379,415090771345910557,4,2021-06-04,2021-07-01 00:00:00,обучен,17246757606777073556
380,12505444238434503769,2,2017-09-01,2018-08-31 00:00:00,обучен,7339789995450692692
381,12505444238434503769,3,2018-09-01,2018-10-31 00:00:00,обучен,7339789995450692692
382,12505444238434503769,3,2018-11-01,2019-08-31 00:00:00,обучен,7339789995450692692
383,12505444238434503769,4,2019-09-01,2020-08-30 00:00:00,обучен,7339789995450692692
384,4099823218883581501,2,2017-09-01,2018-08-31 00:00:00,обучен,9258844286624280093
385,4099823218883581501,3,2018-09-01,2019-08-31 00:00:00,обучен,9258844286624280093
386,4099823218883581501,4,2019-09-01,2019-12-29 00:00:00,обучен,9258844286624280093
387,4099823218883581501,4,2019-12-30,2020-08-30 00:00:00,обучен,9258844286624280093
388,1346610657993106297,2,2017-09-01,2017-09-01 00:00:00,обучен,11714278387273585275
389,1346610657993106297,2,2017-09-02,2018-04-24 00:00:00,обучен,1888061104212561891
390,4110291844050926192,2,2017-09-01,2018-08-31 00:00:00,обучен,11714278387273585275
391,4110291844050926192,3,2018-09-01,2019-08-31 00:00:00,обучен,11714278387273585275
392,4110291844050926192,4,2019-09-01,2020-08-30 00:00:00,обучен,11714278387273585275
393,2277811500480943716,2,2017-09-01,2018-02-04 00:00:00,обучен,8912727310231304513
394,13619710835790664320,2,2017-09-01,2018-08-31 00:00:00,обучен,5936399612770925421
395,13619710835790664320,3,2018-09-01,2019-08-31 00:00:00,обучен,5936399612770925421
396,13619710835790664320,4,2019-09-01,2019-12-29 00:00:00,обучен,5936399612770925421
397,13619710835790664320,4,2019-12-30,2020-04-22 00:00:00,обучен,5936399612770925421
398,13619710835790664320,4,2020-04-23,2021-02-07 00:00:00,отчисл,5936399612770925421
399,13619710835790664320,4,2021-02-08,2021-07-01 00:00:00,обучен,5936399612770925421
400,8475671929275621356,1,2017-09-01,2018-02-04 00:00:00,обучен,859090361626613984
401,8475671929275621356,1,2018-02-05,2018-08-31 00:00:00,отчисл,859090361626613984
402,8475671929275621356,1,2018-09-01,2019-03-03 00:00:00,обучен,7653827751193691771
403,7612493213166098839,2,2017-09-01,2018-08-31 00:00:00,обучен,8912727310231304513
404,7612493213166098839,3,2018-09-01,2019-03-21 00:00:00,обучен,8912727310231304513
405,7612493213166098839,3,2019-03-22,2019-08-31 00:00:00,обучен,8912727310231304513
406,7612493213166098839,4,2019-09-01,2019-12-29 00:00:00,обучен,8912727310231304513
407,7612493213166098839,4,2019-12-30,2020-08-30 00:00:00,обучен,8912727310231304513
408,8000644371562217902,2,2017-09-01,2018-08-31 00:00:00,обучен,10694750836097034347
409,8000644371562217902,3,2018-09-01,2019-05-07 00:00:00,обучен,10694750836097034347
410,8000644371562217902,3,2019-05-08,2019-08-31 00:00:00,обучен,10694750836097034347
411,8000644371562217902,4,2019-09-01,2019-09-01 00:00:00,обучен,10694750836097034347
412,8000644371562217902,4,2019-09-02,2020-08-31 00:00:00,академ,10694750836097034347
413,8000644371562217902,4,2020-09-01,2020-09-16 00:00:00,обучен,10694750836097034347
414,9170206844848552681,2,2017-09-01,2018-08-31 00:00:00,обучен,8912727310231304513
415,9170206844848552681,3,2018-09-01,2018-12-26 00:00:00,обучен,8912727310231304513
416,9170206844848552681,3,2018-12-27,2019-08-31 00:00:00,обучен,8912727310231304513
417,9170206844848552681,4,2019-09-01,2019-12-29 00:00:00,обучен,8912727310231304513
418,9170206844848552681,4,2019-12-30,2020-08-30 00:00:00,обучен,8912727310231304513
419,5879804269570954844,2,2017-09-01,2017-12-17 00:00:00,обучен,7339789995450692692
420,4854310147315395091,1,2017-09-01,2018-02-05 00:00:00,академ,18446744073709551615
421,8755880064000661696,2,2017-09-01,2018-08-31 00:00:00,обучен,7339789995450692692
422,8755880064000661696,3,2018-09-01,2019-08-31 00:00:00,обучен,7339789995450692692
423,8755880064000661696,4,2019-09-01,2019-12-29 00:00:00,обучен,7339789995450692692
424,8755880064000661696,4,2019-12-30,2020-07-09 00:00:00,обучен,7339789995450692692
425,14376083646910384547,2,2017-09-01,2018-02-04 00:00:00,обучен,690883984074650052
426,14376083646910384547,2,2018-02-05,2018-08-31 00:00:00,обучен,11973464309936059248
427,14376083646910384547,3,2018-09-01,2019-06-16 00:00:00,обучен,11973464309936059248
428,14376083646910384547,3,2019-06-17,2019-08-31 00:00:00,обучен,11973464309936059248
429,14376083646910384547,4,2019-09-01,2019-12-29 00:00:00,обучен,11973464309936059248
430,14376083646910384547,4,2019-12-30,2020-07-06 00:00:00,обучен,11973464309936059248
431,4828558657471902401,2,2017-09-01,2018-08-31 00:00:00,обучен,978336095212592939
432,4828558657471902401,3,2018-09-01,2019-04-24 00:00:00,обучен,978336095212592939
433,4828558657471902401,3,2019-04-25,2019-08-31 00:00:00,обучен,978336095212592939
434,4828558657471902401,4,2019-09-01,2019-11-05 00:00:00,обучен,978336095212592939
435,7066857321285314117,2,2017-09-01,2018-08-31 00:00:00,обучен,978336095212592939
436,7066857321285314117,3,2018-09-01,2019-04-14 00:00:00,обучен,978336095212592939
437,1413347709904851907,1,2018-01-25,2018-07-12 00:00:00,академ,18446744073709551615
438,2551606776412882707,2,2017-09-01,2018-08-31 00:00:00,обучен,18245617464220500993
439,2551606776412882707,3,2018-09-01,2018-09-01 00:00:00,обучен,18245617464220500993
440,2551606776412882707,3,2018-09-02,2019-02-09 00:00:00,обучен,18245617464220500993
441,2551606776412882707,3,2019-02-10,2019-06-30 00:00:00,обучен,1094972123760715653
442,2551606776412882707,3,2019-07-01,2019-08-31 00:00:00,обучен,1094972123760715653
443,2551606776412882707,4,2019-09-01,2019-12-29 00:00:00,обучен,1094972123760715653
444,2551606776412882707,4,2019-12-30,2020-08-30 00:00:00,обучен,1094972123760715653
445,4731532848202211994,2,2017-09-01,2018-08-31 00:00:00,обучен,7339789995450692692
446,4731532848202211994,3,2018-09-01,2019-08-31 00:00:00,обучен,7339789995450692692
447,4731532848202211994,4,2019-09-01,2020-08-30 00:00:00,обучен,7339789995450692692
448,1945475541567044512,2,2017-09-01,2018-08-31 00:00:00,обучен,11714278387273585275
449,1945475541567044512,3,2018-09-01,2019-08-31 00:00:00,обучен,11714278387273585275
450,1945475541567044512,4,2019-09-01,2020-08-30 00:00:00,обучен,11714278387273585275
451,13605130986285655906,2,2017-09-01,2018-08-31 00:00:00,обучен,5853203381753960388
452,13605130986285655906,3,2018-09-01,2019-08-31 00:00:00,обучен,5853203381753960388
453,13605130986285655906,4,2019-09-01,2020-07-09 00:00:00,обучен,5853203381753960388
454,17063437165516140811,2,2017-09-01,2018-08-31 00:00:00,обучен,7339789995450692692
455,17063437165516140811,3,2018-09-01,2018-11-18 00:00:00,обучен,7339789995450692692
456,17063437165516140811,3,2018-11-19,2019-08-31 00:00:00,обучен,7339789995450692692
457,17063437165516140811,4,2019-09-01,2019-12-29 00:00:00,обучен,7339789995450692692
458,17063437165516140811,4,2019-12-30,2020-07-09 00:00:00,обучен,7339789995450692692
459,10427882329990383428,1,2017-09-01,2018-08-31 00:00:00,обучен,11458847994583617197
460,10427882329990383428,2,2018-09-01,2019-08-31 00:00:00,обучен,11458847994583617197
461,10427882329990383428,3,2019-09-01,2019-11-24 00:00:00,обучен,11458847994583617197
462,2688746172532705185,2,2017-09-01,2017-11-30 00:00:00,обучен,8912727310231304513
463,13493443833839432790,2,2017-09-01,2018-02-04 00:00:00,обучен,690883984074650052
464,13493443833839432790,1,2018-02-05,2018-08-31 00:00:00,обучен,15833003524372215010
465,13493443833839432790,2,2018-09-01,2019-01-15 00:00:00,обучен,15833003524372215010
466,5373038951077318191,2,2017-09-01,2018-08-31 00:00:00,обучен,978336095212592939
467,5373038951077318191,3,2018-09-01,2018-10-22 00:00:00,обучен,978336095212592939
468,5373038951077318191,3,2018-10-23,2019-08-31 00:00:00,обучен,978336095212592939
469,5373038951077318191,4,2019-09-01,2019-12-29 00:00:00,обучен,978336095212592939
470,5373038951077318191,4,2019-12-30,2020-07-09 00:00:00,обучен,978336095212592939
471,3800286750294606543,2,2017-09-01,2018-08-31 00:00:00,обучен,11714278387273585275
472,3800286750294606543,3,2018-09-01,2019-03-27 00:00:00,обучен,11714278387273585275
473,3800286750294606543,2,2019-03-28,2019-08-31 00:00:00,отчисл,11714278387273585275
474,3800286750294606543,3,2019-09-01,2020-05-13 00:00:00,обучен,4833619935351367480
475,11127374805747032618,2,2017-09-01,2018-02-04 00:00:00,обучен,10513311386956498383
476,11127374805747032618,2,2018-02-05,2018-08-31 00:00:00,обучен,10694750836097034347
477,11127374805747032618,3,2018-09-01,2019-08-31 00:00:00,обучен,10694750836097034347
478,11127374805747032618,4,2019-09-01,2020-07-09 00:00:00,обучен,10694750836097034347
479,14572718764553312610,2,2017-09-01,2018-02-04 00:00:00,обучен,978336095212592939
480,14572718764553312610,2,2018-02-05,2019-08-31 00:00:00,отчисл,978336095212592939
481,14572718764553312610,2,2019-09-01,2020-02-03 00:00:00,обучен,6572811899279529631
482,14572718764553312610,2,2020-02-04,2020-04-07 00:00:00,обучен,6572811899279529631
483,15691917582958860361,1,2017-09-01,2018-08-31 00:00:00,обучен,2066891352495215922
484,15691917582958860361,2,2018-09-01,2018-10-14 00:00:00,обучен,2066891352495215922
485,1140744126525577175,2,2017-09-01,2018-02-04 00:00:00,обучен,690883984074650052
486,5931967709187389188,1,2017-09-01,2018-02-04 00:00:00,обучен,1351844695490460707
487,11500026463071886356,1,2018-02-05,2018-02-05 00:00:00,обучен,17246757606777073556
488,11500026463071886356,1,2018-02-06,2018-08-31 00:00:00,обучен,6571821614279058462
489,11500026463071886356,2,2018-09-01,2019-08-31 00:00:00,обучен,6571821614279058462
490,11500026463071886356,3,2019-09-01,2020-08-31 00:00:00,обучен,6571821614279058462
491,11500026463071886356,4,2020-09-01,2021-07-01 00:00:00,обучен,6571821614279058462
492,12044212322339218180,2,2017-09-01,2018-08-31 00:00:00,обучен,14125390921141592015
